GalNAcol,HexNAc,Hex,Fuc,Neu5Ac,Neu5Gc,SO3-,mass
1,2,4,0,2,1,2,2926.3717
1,2,4,0,2,2,0,3141.5559
1,2,4,0,2,2,1,3229.5559
1,2,4,0,2,2,2,3317.5559
1,2,4,1,0,0,0,1810.9293
1,2,4,1,0,0,1,1898.9293
1,2,4,1,0,0,2,1986.9293
1,2,4,1,0,1,0,2202.1135
1,2,4,1,0,1,1,2290.1135
1,2,4,1,0,1,2,2378.1135
1,2,4,1,0,2,0,2593.2977
1,2,4,1,0,2,1,2681.2977
1,2,4,1,0,2,2,2769.2977
1,2,4,1,1,0,0,2172.103
1,2,4,1,1,0,1,2260.103
1,2,4,1,1,0,2,2348.103
1,2,4,1,1,1,0,2563.2872
1,2,4,1,1,1,1,2651.2872
1,2,4,1,1,1,2,2739.2872
1,2,4,1,1,2,0,2954.4714
1,2,4,1,1,2,1,3042.4714
1,2,4,1,1,2,2,3130.4714
1,2,4,1,2,0,0,2533.2767
1,2,4,1,2,0,1,2621.2767
1,2,4,1,2,0,2,2709.2767
1,2,4,1,2,1,0,2924.4609
1,2,4,1,2,1,1,3012.4609
1,2,4,1,2,1,2,3100.4609
1,2,4,1,2,2,0,3315.6451
1,2,4,1,2,2,1,3403.6451
1,2,4,1,2,2,2,3491.6451
1,2,4,2,0,0,0,1985.0185
1,2,4,2,0,0,1,2073.0185
1,2,4,2,0,0,2,2161.0185
1,2,4,2,0,1,0,2376.2027
1,2,4,2,0,1,1,2464.2027
1,2,4,2,0,1,2,2552.2027
1,2,4,2,0,2,0,2767.3869
1,2,4,2,0,2,1,2855.3869
1,2,4,2,0,2,2,2943.3869
1,2,4,2,1,0,0,2346.1922
1,2,4,2,1,0,1,2434.1922
1,2,4,2,1,0,2,2522.1922
1,2,4,2,1,1,0,2737.3764
1,2,4,2,1,1,1,2825.3764
1,2,4,2,1,1,2,2913.3764
1,2,4,2,1,2,0,3128.5606
1,2,4,2,1,2,1,3216.5606
1,2,4,2,1,2,2,3304.5606
1,2,4,2,2,0,0,2707.3659
1,2,4,2,2,0,1,2795.3659
1,2,4,2,2,0,2,2883.3659
1,2,4,2,2,1,0,3098.5501
1,2,4,2,2,1,1,3186.5501
1,2,4,2,2,1,2,3274.5501
1,2,4,2,2,2,0,3489.7343
1,2,4,2,2,2,1,3577.7343
1,2,4,3,0,0,0,2159.1077
1,2,4,3,0,0,1,2247.1077
1,2,4,3,0,0,2,2335.1077
1,2,4,3,0,1,0,2550.2919
1,2,4,3,0,1,1,2638.2919
1,2,4,3,0,1,2,2726.2919
1,2,4,3,0,2,0,2941.4761
1,2,4,3,0,2,1,3029.4761
1,2,4,3,0,2,2,3117.4761
1,2,4,3,1,0,0,2520.2814
1,2,4,3,1,0,1,2608.2814
1,2,4,3,1,0,2,2696.2814
1,2,4,3,1,1,0,2911.4656
1,2,4,3,1,1,1,2999.4656
1,2,4,3,1,1,2,3087.4656
1,2,4,3,1,2,0,3302.6498
1,2,4,3,1,2,1,3390.6498
1,2,4,3,2,0,0,2881.4551
1,2,4,3,2,0,1,2969.4551
1,2,4,3,2,0,2,3057.4551
1,2,4,3,2,1,0,3272.6393
1,2,4,3,2,1,1,3360.6393
1,2,4,3,2,2,0,3663.8235
1,2,4,4,0,0,0,2333.1969
1,2,4,4,0,0,1,2421.1969
1,2,4,4,0,0,2,2509.1969
1,2,4,4,0,1,0,2724.3811
1,2,4,4,0,1,1,2812.3811
1,2,4,4,0,1,2,2900.3811
1,2,4,4,0,2,0,3115.5653
1,2,4,4,0,2,1,3203.5653
1,2,4,4,1,0,0,2694.3706
1,2,4,4,1,0,1,2782.3706
1,2,4,4,1,0,2,2870.3706
1,2,4,4,1,1,0,3085.5548
1,2,4,4,1,1,1,3173.5548
1,2,4,4,1,2,0,3476.739
1,2,4,4,2,0,0,3055.5443
1,2,4,4,2,0,1,3143.5443
1,2,4,4,2,1,0,3446.7285
1,2,4,5,0,0,0,2507.2861
1,2,4,5,0,0,1,2595.2861
1,2,4,5,0,0,2,2683.2861
1,2,4,5,0,1,0,2898.4703
1,2,4,5,0,1,1,2986.4703
1,2,4,5,0,2,0,3289.6545
1,2,4,5,1,0,0,2868.4598
1,2,4,5,1,0,1,2956.4598
1,2,4,5,1,1,0,3259.644
1,2,4,5,2,0,0,3229.6335
1,2,4,6,0,0,0,2681.3753
1,2,4,6,0,0,1,2769.3753
1,2,4,6,0,1,0,3072.5595
1,2,4,6,1,0,0,3042.549
1,2,4,7,0,0,0,2855.4645
1,2,5,0,0,0,0,1840.9399
1,2,5,0,0,0,1,1928.9399
1,2,5,0,0,0,2,2016.9399
1,2,5,0,0,1,0,2232.1241
1,2,5,0,0,1,1,2320.1241
1,2,5,0,0,1,2,2408.1241
1,2,5,0,0,2,0,2623.3083
1,2,5,0,0,2,1,2711.3083
1,2,5,0,0,2,2,2799.3083
1,2,5,0,1,0,0,2202.1136
1,2,5,0,1,0,1,2290.1136
1,2,5,0,1,0,2,2378.1136
1,2,5,0,1,1,0,2593.2978
1,2,5,0,1,1,1,2681.2978
1,2,5,0,1,1,2,2769.2978
1,2,5,0,1,2,0,2984.482
1,2,5,0,1,2,1,3072.482
1,2,5,0,1,2,2,3160.482
1,2,5,0,2,0,0,2563.2873
1,2,5,0,2,0,1,2651.2873
1,2,5,0,2,0,2,2739.2873
1,2,5,0,2,1,0,2954.4715
1,2,5,0,2,1,1,3042.4715
1,2,5,0,2,1,2,3130.4715
1,2,5,0,2,2,0,3345.6557
1,2,5,0,2,2,1,3433.6557
1,2,5,0,2,2,2,3521.6557
1,2,5,1,0,0,0,2015.0291
1,2,5,1,0,0,1,2103.0291
1,2,5,1,0,0,2,2191.0291
1,2,5,1,0,1,0,2406.2133
1,2,5,1,0,1,1,2494.2133
1,2,5,1,0,1,2,2582.2133
1,2,5,1,0,2,0,2797.3975
1,2,5,1,0,2,1,2885.3975
1,2,5,1,0,2,2,2973.3975
1,2,5,1,1,0,0,2376.2028
1,2,5,1,1,0,1,2464.2028
1,2,5,1,1,0,2,2552.2028
1,2,5,1,1,1,0,2767.387
1,2,5,1,1,1,1,2855.387
1,2,5,1,1,1,2,2943.387
1,2,5,1,1,2,0,3158.5712
1,2,5,1,1,2,1,3246.5712
1,2,5,1,1,2,2,3334.5712
1,2,5,1,2,0,0,2737.3765
1,2,5,1,2,0,1,2825.3765
1,2,5,1,2,0,2,2913.3765
1,2,5,1,2,1,0,3128.5607
1,2,5,1,2,1,1,3216.5607
1,2,5,1,2,1,2,3304.5607
1,2,5,1,2,2,0,3519.7449
1,2,5,1,2,2,1,3607.7449
1,2,5,1,2,2,2,3695.7449
1,2,5,2,0,0,0,2189.1183
1,2,5,2,0,0,1,2277.1183
1,2,5,2,0,0,2,2365.1183
1,2,5,2,0,1,0,2580.3025
1,2,5,2,0,1,1,2668.3025
1,2,5,2,0,1,2,2756.3025
1,2,5,2,0,2,0,2971.4867
1,2,5,2,0,2,1,3059.4867
1,2,5,2,0,2,2,3147.4867
1,2,5,2,1,0,0,2550.292
1,2,5,2,1,0,1,2638.292
1,2,5,2,1,0,2,2726.292
1,2,5,2,1,1,0,2941.4762
1,2,5,2,1,1,1,3029.4762
1,2,5,2,1,1,2,3117.4762
1,2,5,2,1,2,0,3332.6604
1,2,5,2,1,2,1,3420.6604
1,2,5,2,1,2,2,3508.6604
1,2,5,2,2,0,0,2911.4657
1,2,5,2,2,0,1,2999.4657
1,2,5,2,2,0,2,3087.4657
1,2,5,2,2,1,0,3302.6499
1,2,5,2,2,1,1,3390.6499
1,2,5,2,2,1,2,3478.6499
1,2,5,2,2,2,0,3693.8341
1,2,5,2,2,2,1,3781.8341
1,2,5,2,2,2,2,3869.8341
1,2,5,3,0,0,0,2363.2075
1,2,5,3,0,0,1,2451.2075
1,2,5,3,0,0,2,2539.2075
1,2,5,3,0,1,0,2754.3917
1,2,5,3,0,1,1,2842.3917
1,2,5,3,0,1,2,2930.3917
1,2,5,3,0,2,0,3145.5759
1,2,5,3,0,2,1,3233.5759
1,2,5,3,0,2,2,3321.5759
1,2,5,3,1,0,0,2724.3812
1,2,5,3,1,0,1,2812.3812
1,2,5,3,1,0,2,2900.3812
1,2,5,3,1,1,0,3115.5654
1,2,5,3,1,1,1,3203.5654
1,2,5,3,1,1,2,3291.5654
1,2,5,3,1,2,0,3506.7496
1,2,5,3,1,2,1,3594.7496
1,2,5,3,1,2,2,3682.7496
1,2,5,3,2,0,0,3085.5549
1,2,5,3,2,0,1,3173.5549
1,2,5,3,2,0,2,3261.5549
1,2,5,3,2,1,0,3476.7391
1,2,5,3,2,1,1,3564.7391
1,2,5,3,2,1,2,3652.7391
1,2,5,3,2,2,0,3867.9233
1,2,5,3,2,2,1,3955.9233
1,2,5,4,0,0,0,2537.2967
1,2,5,4,0,0,1,2625.2967
1,2,5,4,0,0,2,2713.2967
1,2,5,4,0,1,0,2928.4809
1,2,5,4,0,1,1,3016.4809
1,2,5,4,0,1,2,3104.4809
1,2,5,4,0,2,0,3319.6651
1,2,5,4,0,2,1,3407.6651
1,2,5,4,0,2,2,3495.6651
1,2,5,4,1,0,0,2898.4704
1,2,5,4,1,0,1,2986.4704
1,2,5,4,1,0,2,3074.4704
1,2,5,4,1,1,0,3289.6546
1,2,5,4,1,1,1,3377.6546
1,2,5,4,1,1,2,3465.6546
1,2,5,4,1,2,0,3680.8388
1,2,5,4,1,2,1,3768.8388
1,2,5,4,2,0,0,3259.6441
1,2,5,4,2,0,1,3347.6441
1,2,5,4,2,0,2,3435.6441
1,2,5,4,2,1,0,3650.8283
1,2,5,4,2,1,1,3738.8283
1,2,5,4,2,2,0,4042.0125
1,2,5,5,0,0,0,2711.3859
1,2,5,5,0,0,1,2799.3859
1,2,5,5,0,0,2,2887.3859
1,2,5,5,0,1,0,3102.5701
1,2,5,5,0,1,1,3190.5701
1,2,5,5,0,1,2,3278.5701
1,2,5,5,0,2,0,3493.7543
1,2,5,5,0,2,1,3581.7543
1,2,5,5,1,0,0,3072.5596
1,2,5,5,1,0,1,3160.5596
1,2,5,5,1,0,2,3248.5596
1,2,5,5,1,1,0,3463.7438
1,2,5,5,1,1,1,3551.7438
1,2,5,5,1,2,0,3854.928
1,2,5,5,2,0,0,3433.7333
1,2,5,5,2,0,1,3521.7333
1,2,5,5,2,1,0,3824.9175
1,2,5,6,0,0,0,2885.4751
1,2,5,6,0,0,1,2973.4751
1,2,5,6,0,0,2,3061.4751
1,2,5,6,0,1,0,3276.6593
1,2,5,6,0,1,1,3364.6593
1,2,5,6,0,2,0,3667.8435
1,2,5,6,1,0,0,3246.6488
1,2,5,6,1,0,1,3334.6488
1,2,5,6,1,1,0,3637.833
1,2,5,6,2,0,0,3607.8225
1,2,5,7,0,0,0,3059.5643
1,2,5,7,0,0,1,3147.5643
1,2,5,7,0,1,0,3450.7485
1,2,5,7,1,0,0,3420.738
1,2,5,8,0,0,0,3233.6535
1,3,0,0,0,0,0,1065.5672
1,3,0,0,0,0,1,1153.5672
1,3,0,0,0,0,2,1241.5672
1,3,0,0,0,1,0,1456.7514
1,3,0,0,0,1,1,1544.7514
1,3,0,0,0,1,2,1632.7514
1,3,0,0,0,2,0,1847.9356
1,3,0,0,0,2,1,1935.9356
1,3,0,0,0,2,2,2023.9356
1,3,0,0,1,0,0,1426.7409
1,3,0,0,1,0,1,1514.7409
1,3,0,0,1,0,2,1602.7409
1,3,0,0,1,1,0,1817.9251
1,3,0,0,1,1,1,1905.9251
1,3,0,0,1,1,2,1993.9251
1,3,0,0,1,2,0,2209.1093
1,3,0,0,1,2,1,2297.1093
1,3,0,0,2,0,0,1787.9146
1,3,0,0,2,0,1,1875.9146
1,3,0,0,2,0,2,1963.9146
1,3,0,0,2,1,0,2179.0988
1,3,0,0,2,1,1,2267.0988
1,3,0,0,2,2,0,2570.283
1,3,0,1,0,0,0,1239.6564
1,3,0,1,0,0,1,1327.6564
1,3,0,1,0,0,2,1415.6564
1,3,0,1,0,1,0,1630.8406
1,3,0,1,0,1,1,1718.8406
1,3,0,1,0,1,2,1806.8406
1,3,0,1,0,2,0,2022.0248
1,3,0,1,0,2,1,2110.0248
1,3,0,1,1,0,0,1600.8301
1,3,0,1,1,0,1,1688.8301
1,3,0,1,1,0,2,1776.8301
1,3,0,1,1,1,0,1992.0143
1,3,0,1,1,1,1,2080.0143
1,3,0,1,1,2,0,2383.1985
1,3,0,1,2,0,0,1962.0038
1,3,0,1,2,0,1,2050.0038
1,3,0,1,2,1,0,2353.188
1,3,0,2,0,0,0,1413.7456
1,3,0,2,0,0,1,1501.7456
1,3,0,2,0,0,2,1589.7456
1,3,0,2,0,1,0,1804.9298
1,3,0,2,0,1,1,1892.9298
1,3,0,2,0,2,0,2196.114
1,3,0,2,1,0,0,1774.9193
1,3,0,2,1,0,1,1862.9193
1,3,0,2,1,1,0,2166.1035
1,3,0,2,2,0,0,2136.093
1,3,0,3,0,0,0,1587.8348
1,3,0,3,0,0,1,1675.8348
1,3,0,3,0,1,0,1979.019
1,3,0,3,1,0,0,1949.0085
1,3,0,4,0,0,0,1761.924
1,3,1,0,0,0,0,1269.667
1,3,1,0,0,0,1,1357.667
1,3,1,0,0,0,2,1445.667
1,3,1,0,0,1,0,1660.8512
1,3,1,0,0,1,1,1748.8512
1,3,1,0,0,1,2,1836.8512
1,3,1,0,0,2,0,2052.0354
1,3,1,0,0,2,1,2140.0354
1,3,1,0,0,2,2,2228.0354
1,3,1,0,1,0,0,1630.8407
1,3,1,0,1,0,1,1718.8407
1,3,1,0,1,0,2,1806.8407
1,3,1,0,1,1,0,2022.0249
1,3,1,0,1,1,1,2110.0249
1,3,1,0,1,1,2,2198.0249
1,3,1,0,1,2,0,2413.2091
1,3,1,0,1,2,1,2501.2091
1,3,1,0,1,2,2,2589.2091
1,3,1,0,2,0,0,1992.0144
1,3,1,0,2,0,1,2080.0144
1,3,1,0,2,0,2,2168.0144
1,3,1,0,2,1,0,2383.1986
1,3,1,0,2,1,1,2471.1986
1,3,1,0,2,1,2,2559.1986
1,3,1,0,2,2,0,2774.3828
1,3,1,0,2,2,1,2862.3828
1,3,1,1,0,0,0,1443.7562
1,3,1,1,0,0,1,1531.7562
1,3,1,1,0,0,2,1619.7562
1,3,1,1,0,1,0,1834.9404
1,3,1,1,0,1,1,1922.9404
1,3,1,1,0,1,2,2010.9404
1,3,1,1,0,2,0,2226.1246
1,3,1,1,0,2,1,2314.1246
1,3,1,1,0,2,2,2402.1246
1,3,1,1,1,0,0,1804.9299
1,3,1,1,1,0,1,1892.9299
1,3,1,1,1,0,2,1980.9299
1,3,1,1,1,1,0,2196.1141
1,3,1,1,1,1,1,2284.1141
1,3,1,1,1,1,2,2372.1141
1,3,1,1,1,2,0,2587.2983
1,3,1,1,1,2,1,2675.2983
1,3,1,1,2,0,0,2166.1036
1,3,1,1,2,0,1,2254.1036
1,3,1,1,2,0,2,2342.1036
1,3,1,1,2,1,0,2557.2878
1,3,1,1,2,1,1,2645.2878
1,3,1,1,2,2,0,2948.472
1,3,1,2,0,0,0,1617.8454
1,3,1,2,0,0,1,1705.8454
1,3,1,2,0,0,2,1793.8454
1,3,1,2,0,1,0,2009.0296
1,3,1,2,0,1,1,2097.0296
1,3,1,2,0,1,2,2185.0296
1,3,1,2,0,2,0,2400.2138
1,3,1,2,0,2,1,2488.2138
1,3,1,2,1,0,0,1979.0191
1,3,1,2,1,0,1,2067.0191
1,3,1,2,1,0,2,2155.0191
1,3,1,2,1,1,0,2370.2033
1,3,1,2,1,1,1,2458.2033
1,3,1,2,1,2,0,2761.3875
1,3,1,2,2,0,0,2340.1928
1,3,1,2,2,0,1,2428.1928
1,3,1,2,2,1,0,2731.377
1,3,1,3,0,0,0,1791.9346
1,3,1,3,0,0,1,1879.9346
1,3,1,3,0,0,2,1967.9346
1,3,1,3,0,1,0,2183.1188
1,3,1,3,0,1,1,2271.1188
1,3,1,3,0,2,0,2574.303
1,3,1,3,1,0,0,2153.1083
1,3,1,3,1,0,1,2241.1083
1,3,1,3,1,1,0,2544.2925
1,3,1,3,2,0,0,2514.282
1,3,1,4,0,0,0,1966.0238
1,3,1,4,0,0,1,2054.0238
1,3,1,4,0,1,0,2357.208
1,3,1,4,1,0,0,2327.1975
1,3,1,5,0,0,0,2140.113
1,3,2,0,0,0,0,1473.7668
1,3,2,0,0,0,1,1561.7668
1,3,2,0,0,0,2,1649.7668
1,3,2,0,0,1,0,1864.951
1,3,2,0,0,1,1,1952.951
1,3,2,0,0,1,2,2040.951
1,3,2,0,0,2,0,2256.1352
1,3,2,0,0,2,1,2344.1352
1,3,2,0,0,2,2,2432.1352
1,3,2,0,1,0,0,1834.9405
1,3,2,0,1,0,1,1922.9405
1,3,2,0,1,0,2,2010.9405
1,3,2,0,1,1,0,2226.1247
1,3,2,0,1,1,1,2314.1247
1,3,2,0,1,1,2,2402.1247
1,3,2,0,1,2,0,2617.3089
1,3,2,0,1,2,1,2705.3089
1,3,2,0,1,2,2,2793.3089
1,3,2,0,2,0,0,2196.1142
1,3,2,0,2,0,1,2284.1142
1,3,2,0,2,0,2,2372.1142
1,3,2,0,2,1,0,2587.2984
1,3,2,0,2,1,1,2675.2984
1,3,2,0,2,1,2,2763.2984
1,3,2,0,2,2,0,2978.4826
1,3,2,0,2,2,1,3066.4826
1,3,2,0,2,2,2,3154.4826
1,3,2,1,0,0,0,1647.856
1,3,2,1,0,0,1,1735.856
1,3,2,1,0,0,2,1823.856
1,3,2,1,0,1,0,2039.0402
1,3,2,1,0,1,1,2127.0402
1,3,2,1,0,1,2,2215.0402
1,3,2,1,0,2,0,2430.2244
1,3,2,1,0,2,1,2518.2244
1,3,2,1,0,2,2,2606.2244
1,3,2,1,1,0,0,2009.0297
1,3,2,1,1,0,1,2097.0297
1,3,2,1,1,0,2,2185.0297
1,3,2,1,1,1,0,2400.2139
1,3,2,1,1,1,1,2488.2139
1,3,2,1,1,1,2,2576.2139
1,3,2,1,1,2,0,2791.3981
1,3,2,1,1,2,1,2879.3981
1,3,2,1,1,2,2,2967.3981
1,3,2,1,2,0,0,2370.2034
1,3,2,1,2,0,1,2458.2034
1,3,2,1,2,0,2,2546.2034
1,3,2,1,2,1,0,2761.3876
1,3,2,1,2,1,1,2849.3876
1,3,2,1,2,1,2,2937.3876
1,3,2,1,2,2,0,3152.5718
1,3,2,1,2,2,1,3240.5718
1,3,2,2,0,0,0,1821.9452
1,3,2,2,0,0,1,1909.9452
1,3,2,2,0,0,2,1997.9452
1,3,2,2,0,1,0,2213.1294
1,3,2,2,0,1,1,2301.1294
1,3,2,2,0,1,2,2389.1294
1,3,2,2,0,2,0,2604.3136
1,3,2,2,0,2,1,2692.3136
1,3,2,2,0,2,2,2780.3136
1,3,2,2,1,0,0,2183.1189
1,3,2,2,1,0,1,2271.1189
1,3,2,2,1,0,2,2359.1189
1,3,2,2,1,1,0,2574.3031
1,3,2,2,1,1,1,2662.3031
1,3,2,2,1,1,2,2750.3031
1,3,2,2,1,2,0,2965.4873
1,3,2,2,1,2,1,3053.4873
1,3,2,2,2,0,0,2544.2926
1,3,2,2,2,0,1,2632.2926
1,3,2,2,2,0,2,2720.2926
1,3,2,2,2,1,0,2935.4768
1,3,2,2,2,1,1,3023.4768
1,3,2,2,2,2,0,3326.661
1,3,2,3,0,0,0,1996.0344
1,3,2,3,0,0,1,2084.0344
1,3,2,3,0,0,2,2172.0344
1,3,2,3,0,1,0,2387.2186
1,3,2,3,0,1,1,2475.2186
1,3,2,3,0,1,2,2563.2186
1,3,2,3,0,2,0,2778.4028
1,3,2,3,0,2,1,2866.4028
1,3,2,3,1,0,0,2357.2081
1,3,2,3,1,0,1,2445.2081
1,3,2,3,1,0,2,2533.2081
1,3,2,3,1,1,0,2748.3923
1,3,2,3,1,1,1,2836.3923
1,3,2,3,1,2,0,3139.5765
1,3,2,3,2,0,0,2718.3818
1,3,2,3,2,0,1,2806.3818
1,3,2,3,2,1,0,3109.566
1,3,2,4,0,0,0,2170.1236
1,3,2,4,0,0,1,2258.1236
1,3,2,4,0,0,2,2346.1236
1,3,2,4,0,1,0,2561.3078
1,3,2,4,0,1,1,2649.3078
1,3,2,4,0,2,0,2952.492
1,3,2,4,1,0,0,2531.2973
1,3,2,4,1,0,1,2619.2973
1,3,2,4,1,1,0,2922.4815
1,3,2,4,2,0,0,2892.471
1,3,2,5,0,0,0,2344.2128
1,3,2,5,0,0,1,2432.2128
1,3,2,5,0,1,0,2735.397
1,3,2,5,1,0,0,2705.3865
1,3,2,6,0,0,0,2518.302
1,3,3,0,0,0,0,1677.8666
1,3,3,0,0,0,1,1765.8666
1,3,3,0,0,0,2,1853.8666
1,3,3,0,0,1,0,2069.0508
1,3,3,0,0,1,1,2157.0508
1,3,3,0,0,1,2,2245.0508
1,3,3,0,0,2,0,2460.235
1,3,3,0,0,2,1,2548.235
1,3,3,0,0,2,2,2636.235
1,3,3,0,1,0,0,2039.0403
1,3,3,0,1,0,1,2127.0403
1,3,3,0,1,0,2,2215.0403
1,3,3,0,1,1,0,2430.2245
1,3,3,0,1,1,1,2518.2245
1,3,3,0,1,1,2,2606.2245
1,3,3,0,1,2,0,2821.4087
1,3,3,0,1,2,1,2909.4087
1,3,3,0,1,2,2,2997.4087
1,3,3,0,2,0,0,2400.214
1,3,3,0,2,0,1,2488.214
1,3,3,0,2,0,2,2576.214
1,3,3,0,2,1,0,2791.3982
1,3,3,0,2,1,1,2879.3982
1,3,3,0,2,1,2,2967.3982
1,3,3,0,2,2,0,3182.5824
1,3,3,0,2,2,1,3270.5824
1,3,3,0,2,2,2,3358.5824
1,3,3,1,0,0,0,1851.9558
1,3,3,1,0,0,1,1939.9558
1,3,3,1,0,0,2,2027.9558
1,3,3,1,0,1,0,2243.14
1,3,3,1,0,1,1,2331.14
1,3,3,1,0,1,2,2419.14
1,3,3,1,0,2,0,2634.3242
1,3,3,1,0,2,1,2722.3242
1,3,3,1,0,2,2,2810.3242
1,3,3,1,1,0,0,2213.1295
1,3,3,1,1,0,1,2301.1295
1,3,3,1,1,0,2,2389.1295
1,3,3,1,1,1,0,2604.3137
1,3,3,1,1,1,1,2692.3137
1,3,3,1,1,1,2,2780.3137
1,3,3,1,1,2,0,2995.4979
1,3,3,1,1,2,1,3083.4979
1,3,3,1,1,2,2,3171.4979
1,3,3,1,2,0,0,2574.3032
1,3,3,1,2,0,1,2662.3032
1,3,3,1,2,0,2,2750.3032
1,3,3,1,2,1,0,2965.4874
1,3,3,1,2,1,1,3053.4874
1,3,3,1,2,1,2,3141.4874
1,3,3,1,2,2,0,3356.6716
1,3,3,1,2,2,1,3444.6716
1,3,3,1,2,2,2,3532.6716
1,3,3,2,0,0,0,2026.045
1,3,3,2,0,0,1,2114.045
1,3,3,2,0,0,2,2202.045
1,3,3,2,0,1,0,2417.2292
1,3,3,2,0,1,1,2505.2292
1,3,3,2,0,1,2,2593.2292
1,3,3,2,0,2,0,2808.4134
1,3,3,2,0,2,1,2896.4134
1,3,3,2,0,2,2,2984.4134
1,3,3,2,1,0,0,2387.2187
1,3,3,2,1,0,1,2475.2187
1,3,3,2,1,0,2,2563.2187
1,3,3,2,1,1,0,2778.4029
1,3,3,2,1,1,1,2866.4029
1,3,3,2,1,1,2,2954.4029
1,3,3,2,1,2,0,3169.5871
1,3,3,2,1,2,1,3257.5871
1,3,3,2,1,2,2,3345.5871
1,3,3,2,2,0,0,2748.3924
1,3,3,2,2,0,1,2836.3924
1,3,3,2,2,0,2,2924.3924
1,3,3,2,2,1,0,3139.5766
1,3,3,2,2,1,1,3227.5766
1,3,3,2,2,1,2,3315.5766
1,3,3,2,2,2,0,3530.7608
1,3,3,2,2,2,1,3618.7608
1,3,3,3,0,0,0,2200.1342
1,3,3,3,0,0,1,2288.1342
1,3,3,3,0,0,2,2376.1342
1,3,3,3,0,1,0,2591.3184
1,3,3,3,0,1,1,2679.3184
1,3,3,3,0,1,2,2767.3184
1,3,3,3,0,2,0,2982.5026
1,3,3,3,0,2,1,3070.5026
1,3,3,3,0,2,2,3158.5026
1,3,3,3,1,0,0,2561.3079
1,3,3,3,1,0,1,2649.3079
1,3,3,3,1,0,2,2737.3079
1,3,3,3,1,1,0,2952.4921
1,3,3,3,1,1,1,3040.4921
1,3,3,3,1,1,2,3128.4921
1,3,3,3,1,2,0,3343.6763
1,3,3,3,1,2,1,3431.6763
1,3,3,3,2,0,0,2922.4816
1,3,3,3,2,0,1,3010.4816
1,3,3,3,2,0,2,3098.4816
1,3,3,3,2,1,0,3313.6658
1,3,3,3,2,1,1,3401.6658
1,3,3,3,2,2,0,3704.85
1,3,3,4,0,0,0,2374.2234
1,3,3,4,0,0,1,2462.2234
1,3,3,4,0,0,2,2550.2234
1,3,3,4,0,1,0,2765.4076
1,3,3,4,0,1,1,2853.4076
1,3,3,4,0,1,2,2941.4076
1,3,3,4,0,2,0,3156.5918
1,3,3,4,0,2,1,3244.5918
1,3,3,4,1,0,0,2735.3971
1,3,3,4,1,0,1,2823.3971
1,3,3,4,1,0,2,2911.3971
1,3,3,4,1,1,0,3126.5813
1,3,3,4,1,1,1,3214.5813
1,3,3,4,1,2,0,3517.7655
1,3,3,4,2,0,0,3096.5708
1,3,3,4,2,0,1,3184.5708
1,3,3,4,2,1,0,3487.755
1,3,3,5,0,0,0,2548.3126
1,3,3,5,0,0,1,2636.3126
1,3,3,5,0,0,2,2724.3126
1,3,3,5,0,1,0,2939.4968
1,3,3,5,0,1,1,3027.4968
1,3,3,5,0,2,0,3330.681
1,3,3,5,1,0,0,2909.4863
1,3,3,5,1,0,1,2997.4863
1,3,3,5,1,1,0,3300.6705
1,3,3,5,2,0,0,3270.66
1,3,3,6,0,0,0,2722.4018
1,3,3,6,0,0,1,2810.4018
1,3,3,6,0,1,0,3113.586
1,3,3,6,1,0,0,3083.5755
1,3,3,7,0,0,0,2896.491
1,3,4,0,0,0,0,1881.9664
1,3,4,0,0,0,1,1969.9664
1,3,4,0,0,0,2,2057.9664
1,3,4,0,0,1,0,2273.1506
1,3,4,0,0,1,1,2361.1506
1,3,4,0,0,1,2,2449.1506
1,3,4,0,0,2,0,2664.3348
1,3,4,0,0,2,1,2752.3348
1,3,4,0,0,2,2,2840.3348
1,3,4,0,1,0,0,2243.1401
1,3,4,0,1,0,1,2331.1401
1,3,4,0,1,0,2,2419.1401
1,3,4,0,1,1,0,2634.3243
1,3,4,0,1,1,1,2722.3243
1,3,4,0,1,1,2,2810.3243
1,3,4,0,1,2,0,3025.5085
1,3,4,0,1,2,1,3113.5085
1,3,4,0,1,2,2,3201.5085
1,3,4,0,2,0,0,2604.3138
1,3,4,0,2,0,1,2692.3138
1,3,4,0,2,0,2,2780.3138
1,3,4,0,2,1,0,2995.498
1,3,4,0,2,1,1,3083.498
1,3,4,0,2,1,2,3171.498
1,3,4,0,2,2,0,3386.6822
1,3,4,0,2,2,1,3474.6822
1,3,4,0,2,2,2,3562.6822
1,3,4,1,0,0,0,2056.0556
1,3,4,1,0,0,1,2144.0556
1,3,4,1,0,0,2,2232.0556
1,3,4,1,0,1,0,2447.2398
1,3,4,1,0,1,1,2535.2398
1,3,4,1,0,1,2,2623.2398
1,3,4,1,0,2,0,2838.424
1,3,4,1,0,2,1,2926.424
1,3,4,1,0,2,2,3014.424
1,3,4,1,1,0,0,2417.2293
1,3,4,1,1,0,1,2505.2293
1,3,4,1,1,0,2,2593.2293
1,3,4,1,1,1,0,2808.4135
1,3,4,1,1,1,1,2896.4135
1,3,4,1,1,1,2,2984.4135
1,3,4,1,1,2,0,3199.5977
1,3,4,1,1,2,1,3287.5977
1,3,4,1,1,2,2,3375.5977
1,3,4,1,2,0,0,2778.403
1,3,4,1,2,0,1,2866.403
1,3,4,1,2,0,2,2954.403
